id,datetime,cloud_cover,bbox,visual_href,thumbnail_href,rendered_preview,date,month,year,day_of_year,revisit_gap_hours,image_validity
S2B_MSIL2A_20220827T170849_R112_T14SQE_20240720T165004,2022-08-27 17:08:49.024000+00:00,25.302848,"[-96.8052687, 35.1114135, -95.5595813, 36.1242843]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2022/08/27/S2B_MSIL2A_20220827T170849_N0510_R112_T14SQE_20240720T165004.SAFE/GRANULE/L2A_T14SQE_A028595_20220827T172328/IMG_DATA/R10m/T14SQE_20220827T170849_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2B_MSIL2A_20220827T170849_R112_T14SQE_20240720T165004&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2022-08-27,8,2022,239,0.0,1
S2A_MSIL2A_20220901T170901_R112_T14SPE_20220902T113959,2022-09-01 17:09:01.024000+00:00,99.862194,"[-97.90216, 35.13300633, -96.66879, 36.13974073]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2022/09/01/S2A_MSIL2A_20220901T170901_N0400_R112_T14SPE_20220902T113959.SAFE/GRANULE/L2A_T14SPE_A037575_20220901T171826/IMG_DATA/R10m/T14SPE_20220901T170901_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2A_MSIL2A_20220901T170901_R112_T14SPE_20220902T113959&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2022-09-01,9,2022,244,120.00333333333333,0
S2A_MSIL2A_20220901T170901_R112_T14SQE_20220902T123934,2022-09-01 17:09:01.024000+00:00,99.991798,"[-96.80527, 35.11205969, -95.55957, 36.12428426]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2022/09/01/S2A_MSIL2A_20220901T170901_N0400_R112_T14SQE_20220902T123934.SAFE/GRANULE/L2A_T14SQE_A037575_20220901T171826/IMG_DATA/R10m/T14SQE_20220901T170901_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2A_MSIL2A_20220901T170901_R112_T14SQE_20220902T123934&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2022-09-01,9,2022,244,0.0,0
S2B_MSIL2A_20220906T170849_R112_T14SQE_20220907T114140,2022-09-06 17:08:49.024000+00:00,2.837837,"[-96.80527, 35.11165367, -95.55957, 36.12428426]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2022/09/06/S2B_MSIL2A_20220906T170849_N0400_R112_T14SQE_20220907T114140.SAFE/GRANULE/L2A_T14SQE_A028738_20220906T172029/IMG_DATA/R10m/T14SQE_20220906T170849_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2B_MSIL2A_20220906T170849_R112_T14SQE_20220907T114140&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2022-09-06,9,2022,249,119.99666666666667,1
S2B_MSIL2A_20220906T170849_R112_T14SPE_20220907T115212,2022-09-06 17:08:49.024000+00:00,1.803869,"[-97.90216, 35.13300633, -96.66879, 36.13974073]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2022/09/06/S2B_MSIL2A_20220906T170849_N0400_R112_T14SPE_20220907T115212.SAFE/GRANULE/L2A_T14SPE_A028738_20220906T172029/IMG_DATA/R10m/T14SPE_20220906T170849_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2B_MSIL2A_20220906T170849_R112_T14SPE_20220907T115212&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2022-09-06,9,2022,249,0.0,1
S2A_MSIL2A_20220911T170911_R112_T14SQE_20240727T003856,2022-09-11 17:09:11.024000+00:00,25.03984,"[-96.8052687, 35.1120014, -95.5595813, 36.1242843]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2022/09/11/S2A_MSIL2A_20220911T170911_N0510_R112_T14SQE_20240727T003856.SAFE/GRANULE/L2A_T14SQE_A037718_20220911T172045/IMG_DATA/R10m/T14SQE_20220911T170911_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2A_MSIL2A_20220911T170911_R112_T14SQE_20240727T003856&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2022-09-11,9,2022,254,120.00611111111111,1
S2A_MSIL2A_20220911T170911_R112_T14SPE_20220913T001704,2022-09-11 17:09:11.024000+00:00,29.463354,"[-97.90216, 35.13300633, -96.66879, 36.13974073]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2022/09/11/S2A_MSIL2A_20220911T170911_N0400_R112_T14SPE_20220913T001704.SAFE/GRANULE/L2A_T14SPE_A037718_20220911T172045/IMG_DATA/R10m/T14SPE_20220911T170911_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2A_MSIL2A_20220911T170911_R112_T14SPE_20220913T001704&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2022-09-11,9,2022,254,0.0,1
S2A_MSIL2A_20220911T170911_R112_T14SPE_20240727T003856,2022-09-11 17:09:11.024000+00:00,29.470021,"[-97.9021462, 35.1330063, -96.6687854, 36.1397407]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2022/09/11/S2A_MSIL2A_20220911T170911_N0510_R112_T14SPE_20240727T003856.SAFE/GRANULE/L2A_T14SPE_A037718_20220911T172045/IMG_DATA/R10m/T14SPE_20220911T170911_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2A_MSIL2A_20220911T170911_R112_T14SPE_20240727T003856&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2022-09-11,9,2022,254,0.0,1
S2A_MSIL2A_20220911T170911_R112_T14SQE_20220913T002910,2022-09-11 17:09:11.024000+00:00,25.0395,"[-96.80527, 35.11200151, -95.55957, 36.12428426]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2022/09/11/S2A_MSIL2A_20220911T170911_N0400_R112_T14SQE_20220913T002910.SAFE/GRANULE/L2A_T14SQE_A037718_20220911T172045/IMG_DATA/R10m/T14SQE_20220911T170911_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2A_MSIL2A_20220911T170911_R112_T14SQE_20220913T002910&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2022-09-11,9,2022,254,0.0,1
S2B_MSIL2A_20220916T170849_R112_T14SPE_20240731T134720,2022-09-16 17:08:49.024000+00:00,6.198241,"[-97.9021462, 35.1330063, -96.6687854, 36.1397407]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2022/09/16/S2B_MSIL2A_20220916T170849_N0510_R112_T14SPE_20240731T134720.SAFE/GRANULE/L2A_T14SPE_A028881_20220916T171756/IMG_DATA/R10m/T14SPE_20220916T170849_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2B_MSIL2A_20220916T170849_R112_T14SPE_20240731T134720&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2022-09-16,9,2022,259,119.99388888888889,1
S2B_MSIL2A_20220916T170849_R112_T14SQE_20240731T134720,2022-09-16 17:08:49.024000+00:00,9.125473,"[-96.8052687, 35.1117925, -95.5595813, 36.1242843]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2022/09/16/S2B_MSIL2A_20220916T170849_N0510_R112_T14SQE_20240731T134720.SAFE/GRANULE/L2A_T14SQE_A028881_20220916T171756/IMG_DATA/R10m/T14SQE_20220916T170849_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2B_MSIL2A_20220916T170849_R112_T14SQE_20240731T134720&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2022-09-16,9,2022,259,0.0,1
S2B_MSIL2A_20220916T170849_R112_T14SPE_20220917T105625,2022-09-16 17:08:49.024000+00:00,6.191735,"[-97.90216, 35.13300633, -96.66879, 36.13974073]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2022/09/16/S2B_MSIL2A_20220916T170849_N0400_R112_T14SPE_20220917T105625.SAFE/GRANULE/L2A_T14SPE_A028881_20220916T171756/IMG_DATA/R10m/T14SPE_20220916T170849_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2B_MSIL2A_20220916T170849_R112_T14SPE_20220917T105625&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2022-09-16,9,2022,259,0.0,1
S2B_MSIL2A_20220916T170849_R112_T14SQE_20220917T095627,2022-09-16 17:08:49.024000+00:00,9.106545,"[-96.80527, 35.11179236, -95.55957, 36.12428426]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2022/09/16/S2B_MSIL2A_20220916T170849_N0400_R112_T14SQE_20220917T095627.SAFE/GRANULE/L2A_T14SQE_A028881_20220916T171756/IMG_DATA/R10m/T14SQE_20220916T170849_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2B_MSIL2A_20220916T170849_R112_T14SQE_20220917T095627&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2022-09-16,9,2022,259,0.0,1
S2A_MSIL2A_20220921T171021_R112_T14SPE_20220922T104556,2022-09-21 17:10:21.024000+00:00,4.883913,"[-97.90214616, 35.13300633, -96.66878536, 36.13974073]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2022/09/21/S2A_MSIL2A_20220921T171021_N0400_R112_T14SPE_20220922T104556.SAFE/GRANULE/L2A_T14SPE_A037861_20220921T172012/IMG_DATA/R10m/T14SPE_20220921T171021_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2A_MSIL2A_20220921T171021_R112_T14SPE_20220922T104556&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2022-09-21,9,2022,264,120.02555555555556,1
S2A_MSIL2A_20220921T171021_R112_T14SPE_20240726T164932,2022-09-21 17:10:21.024000+00:00,4.887512,"[-97.9021462, 35.1330063, -96.6687854, 36.1397407]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2022/09/21/S2A_MSIL2A_20220921T171021_N0510_R112_T14SPE_20240726T164932.SAFE/GRANULE/L2A_T14SPE_A037861_20220921T172012/IMG_DATA/R10m/T14SPE_20220921T171021_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2A_MSIL2A_20220921T171021_R112_T14SPE_20240726T164932&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2022-09-21,9,2022,264,0.0,1
S2A_MSIL2A_20220921T171021_R112_T14SQE_20220922T104625,2022-09-21 17:10:21.024000+00:00,6.012148,"[-96.80526872, 35.1118511, -95.55958126, 36.12428426]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2022/09/21/S2A_MSIL2A_20220921T171021_N0400_R112_T14SQE_20220922T104625.SAFE/GRANULE/L2A_T14SQE_A037861_20220921T172012/IMG_DATA/R10m/T14SQE_20220921T171021_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2A_MSIL2A_20220921T171021_R112_T14SQE_20220922T104625&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2022-09-21,9,2022,264,0.0,1
S2A_MSIL2A_20220921T171021_R112_T14SQE_20240726T164932,2022-09-21 17:10:21.024000+00:00,6.014799,"[-96.8052687, 35.111851, -95.5595813, 36.1242843]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2022/09/21/S2A_MSIL2A_20220921T171021_N0510_R112_T14SQE_20240726T164932.SAFE/GRANULE/L2A_T14SQE_A037861_20220921T172012/IMG_DATA/R10m/T14SQE_20220921T171021_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2A_MSIL2A_20220921T171021_R112_T14SQE_20240726T164932&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2022-09-21,9,2022,264,0.0,1
S2B_MSIL2A_20220926T171049_R112_T14SPE_20220927T120535,2022-09-26 17:10:49.024000+00:00,0.000617,"[-97.90216, 35.13300633, -96.66879, 36.13974073]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2022/09/26/S2B_MSIL2A_20220926T171049_N0400_R112_T14SPE_20220927T120535.SAFE/GRANULE/L2A_T14SPE_A029024_20220926T172015/IMG_DATA/R10m/T14SPE_20220926T171049_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2B_MSIL2A_20220926T171049_R112_T14SPE_20220927T120535&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2022-09-26,9,2022,269,120.00777777777778,1
S2B_MSIL2A_20220926T171049_R112_T14SQE_20220927T111223,2022-09-26 17:10:49.024000+00:00,0.000113,"[-96.80527, 35.11178279, -95.55957, 36.12428426]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2022/09/26/S2B_MSIL2A_20220926T171049_N0400_R112_T14SQE_20220927T111223.SAFE/GRANULE/L2A_T14SQE_A029024_20220926T172015/IMG_DATA/R10m/T14SQE_20220926T171049_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2B_MSIL2A_20220926T171049_R112_T14SQE_20220927T111223&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2022-09-26,9,2022,269,0.0,1
S2A_MSIL2A_20221001T171131_R112_T14SPE_20221002T104321,2022-10-01 17:11:31.024000+00:00,9.793104,"[-97.90216, 35.13300633, -96.66879, 36.13974073]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2022/10/01/S2A_MSIL2A_20221001T171131_N0400_R112_T14SPE_20221002T104321.SAFE/GRANULE/L2A_T14SPE_A038004_20221001T171534/IMG_DATA/R10m/T14SPE_20221001T171131_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2A_MSIL2A_20221001T171131_R112_T14SPE_20221002T104321&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2022-10-01,10,2022,274,120.01166666666667,1
S2A_MSIL2A_20221001T171131_R112_T14SPE_20240722T120107,2022-10-01 17:11:31.024000+00:00,9.808239,"[-97.9021462, 35.1330063, -96.6687854, 36.1397407]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2022/10/01/S2A_MSIL2A_20221001T171131_N0510_R112_T14SPE_20240722T120107.SAFE/GRANULE/L2A_T14SPE_A038004_20221001T171534/IMG_DATA/R10m/T14SPE_20221001T171131_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2A_MSIL2A_20221001T171131_R112_T14SPE_20240722T120107&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2022-10-01,10,2022,274,0.0,1
S2A_MSIL2A_20221001T171131_R112_T14SQE_20221002T121652,2022-10-01 17:11:31.024000+00:00,0.899678,"[-96.80527, 35.111808, -95.55957, 36.12428426]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2022/10/01/S2A_MSIL2A_20221001T171131_N0400_R112_T14SQE_20221002T121652.SAFE/GRANULE/L2A_T14SQE_A038004_20221001T171534/IMG_DATA/R10m/T14SQE_20221001T171131_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2A_MSIL2A_20221001T171131_R112_T14SQE_20221002T121652&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2022-10-01,10,2022,274,0.0,1
